car_age,brand_target_enc,transmission_enc,mileage_km,mileage_per_year,is_luxury,fuel_Essence,fuel_Diesel,region_enc,fuel_Hybride
0.14285714285714285,0.11354046420690048,0.0,0.16999999999999998,0.06538461538461537,0.0,0.0,1.0,0.3333333333333333,0.0
0.19999999999999998,0.5460258589604903,1.0,0.21420999999999998,0.0588489010989011,1.0,0.0,1.0,0.1111111111111111,0.0
0.2857142857142857,0.424663569937854,1.0,0.23779999999999998,0.04573076923076923,1.0,0.0,1.0,0.1111111111111111,0.0
0.2857142857142857,0.2610062757821065,0.0,0.24601199999999998,0.04731,0.0,0.0,1.0,0.1111111111111111,0.0
0.17142857142857143,0.16611720978947261,0.0,0.214,0.06858974358974358,0.0,0.0,1.0,0.1111111111111111,0.0
0.14285714285714285,0.208229260439468,0.0,0.2888,0.11107692307692307,0.0,0.0,1.0,0.1111111111111111,0.0
0.08571428571428572,0.11354046420690048,0.0,0.088,0.056410256410256404,0.0,0.0,1.0,0.1111111111111111,0.0
0.17142857142857143,0.2051676285866332,1.0,0.214,0.06858974358974358,0.0,0.0,1.0,0.1111111111111111,0.0
0.14285714285714285,0.11696919664512337,0.0,0.204,0.07846153846153846,0.0,0.0,1.0,0.6666666666666666,0.0
0.19999999999999998,0.16611720978947261,0.0,0.211582,0.058126923076923076,0.0,0.0,1.0,0.1111111111111111,0.0
0.17142857142857143,0.29933931009465964,1.0,0.354,0.11346153846153846,1.0,0.0,1.0,0.7777777777777777,0.0
0.19999999999999998,0.17724924993824215,0.0,0.356,0.09780219780219779,0.0,0.0,1.0,0.0,0.0
0.2857142857142857,0.16611720978947261,0.0,0.356,0.06846153846153846,0.0,0.0,1.0,0.1111111111111111,0.0
0.5142857142857142,0.31124276566070724,0.0,0.52,0.05555555555555555,1.0,0.0,1.0,0.0,0.0
0.2571428571428571,0.208229260439468,0.0,0.32,0.06837606837606837,0.0,0.0,1.0,0.3333333333333333,0.0
0.02857142857142857,0.3528289839125848,1.0,0.044,0.0846153846153846,1.0,0.0,1.0,0.7777777777777777,0.0
0.02857142857142857,0.11696919664512337,1.0,0.13222,0.25426923076923075,0.0,0.0,1.0,0.1111111111111111,0.0
0.14285714285714285,0.29933931009465964,1.0,0.13999999999999999,0.05384615384615384,1.0,0.0,1.0,0.1111111111111111,0.0
0.02857142857142857,0.11696919664512337,1.0,0.142918,0.27484230769230766,0.0,0.0,1.0,0.1111111111111111,0.0
0.14285714285714285,0.29933931009465964,1.0,0.250486,0.09634076923076922,1.0,0.0,1.0,0.1111111111111111,0.0
0.22857142857142856,0.29933931009465964,1.0,0.36627,0.08804567307692307,1.0,0.0,1.0,0.1111111111111111,0.0
0.0,0.17724924993824215,1.0,0.048,0.0923076923076923,0.0,0.0,1.0,0.6666666666666666,0.0
0.02857142857142857,0.11696919664512337,0.0,0.15012,0.2886923076923077,0.0,0.0,1.0,0.1111111111111111,0.0
0.0,0.11696919664512337,0.0,0.127916,0.24599230769230768,0.0,0.0,1.0,0.1111111111111111,0.0
0.11428571428571428,0.1487228004646745,0.0,0.204,0.09807692307692308,0.0,0.0,1.0,0.7777777777777777,0.0
0.4857142857142857,0.11439983566855125,0.0,0.24,0.027149321266968326,0.0,0.0,1.0,0.1111111111111111,0.0
0.11428571428571428,0.11354046420690048,0.0,0.184,0.08846153846153845,0.0,0.0,1.0,0.1111111111111111,0.0
0.14285714285714285,0.3528289839125848,1.0,0.335844,0.12917076923076923,1.0,0.0,1.0,0.1111111111111111,0.0
0.14285714285714285,0.11696919664512337,1.0,0.296,0.11384615384615385,0.0,0.0,1.0,0.4444444444444444,0.0
0.22857142857142856,0.11696919664512337,0.0,0.174,0.041826923076923074,0.0,1.0,0.0,0.6666666666666666,0.0
0.11428571428571428,0.17206129526116223,0.0,0.19319999999999998,0.09288461538461538,0.0,1.0,0.0,0.3333333333333333,0.0
0.05714285714285714,0.08523009758701236,1.0,0.11,0.10576923076923077,0.0,1.0,0.0,0.1111111111111111,0.0
0.19999999999999998,0.11696919664512337,1.0,0.298,0.08186813186813187,0.0,0.0,1.0,0.1111111111111111,0.0
0.14285714285714285,0.208229260439468,1.0,0.09999999999999999,0.03846153846153846,0.0,0.0,1.0,0.1111111111111111,0.0
0.02857142857142857,0.31124276566070724,1.0,0.03,0.05769230769230769,1.0,0.0,1.0,0.1111111111111111,0.0
0.05714285714285714,0.17724924993824215,1.0,0.0344,0.03307692307692307,0.0,1.0,0.0,0.1111111111111111,0.0
0.14285714285714285,0.6739128927162916,1.0,0.16999999999999998,0.06538461538461537,1.0,1.0,0.0,0.1111111111111111,0.0
0.08571428571428572,0.208229260439468,1.0,0.13999999999999999,0.08974358974358973,0.0,0.0,1.0,0.1111111111111111,0.0
0.08571428571428572,0.14799132758278122,0.0,0.08,0.05128205128205128,0.0,1.0,0.0,0.1111111111111111,0.0
0.39999999999999997,0.1487228004646745,0.0,0.24,0.03296703296703296,0.0,0.0,1.0,0.1111111111111111,0.0
0.14285714285714285,0.29933931009465964,1.0,0.148,0.05692307692307692,1.0,0.0,1.0,0.1111111111111111,0.0
0.5428571428571428,0.1487228004646745,0.0,0.522,0.05283400809716599,0.0,0.0,1.0,0.7777777777777777,0.0
0.0,0.11354046420690048,0.0,0.00592,0.011384615384615384,0.0,0.0,1.0,0.1111111111111111,0.0
0.17142857142857143,0.06068196349590334,0.0,0.18159999999999998,0.0582051282051282,0.0,1.0,0.0,0.1111111111111111,0.0
0.3142857142857143,0.11696919664512337,0.0,0.386,0.06748251748251748,0.0,0.0,1.0,0.1111111111111111,0.0
0.37142857142857144,0.3528289839125848,0.0,0.44,0.06508875739644969,1.0,0.0,1.0,0.1111111111111111,0.0
0.22857142857142856,0.2610062757821065,1.0,0.25079999999999997,0.060288461538461534,0.0,0.0,1.0,0.1111111111111111,0.0
0.02857142857142857,0.10292072322670376,0.0,0.0068,0.013076923076923076,0.0,1.0,0.0,0.2222222222222222,0.0
0.02857142857142857,0.17206129526116223,1.0,0.057999999999999996,0.11153846153846153,0.0,0.0,1.0,0.8888888888888888,0.0
0.14285714285714285,0.10306741401977595,0.0,0.212,0.08153846153846153,0.0,0.0,1.0,0.1111111111111111,0.0
0.3142857142857143,0.11354046420690048,0.0,0.368,0.06433566433566433,0.0,0.0,1.0,0.1111111111111111,0.0
0.11428571428571428,0.1487228004646745,1.0,0.24,0.11538461538461538,0.0,0.0,1.0,0.3333333333333333,0.0
0.0,0.6739128927162916,1.0,0.054756,0.10529999999999999,1.0,1.0,0.0,0.6666666666666666,0.0
0.19999999999999998,0.11696919664512337,1.0,0.18,0.04945054945054945,0.0,0.0,1.0,0.1111111111111111,0.0
0.17142857142857143,0.11696919664512337,0.0,0.236,0.07564102564102564,0.0,0.0,1.0,0.1111111111111111,0.0
0.19999999999999998,0.208229260439468,1.0,0.39599999999999996,0.1087912087912088,0.0,0.0,1.0,0.6666666666666666,0.0
0.39999999999999997,0.208229260439468,1.0,0.5591999999999999,0.07681318681318682,0.0,0.0,1.0,0.1111111111111111,0.0
0.39999999999999997,0.208229260439468,0.0,0.52,0.07142857142857142,0.0,0.0,1.0,0.8888888888888888,0.0
