car_age,brand_target_enc,transmission_enc,mileage_km,mileage_per_year,is_luxury,fuel_Essence,fuel_Diesel,region_enc,fuel_Hybride
-0.9627892127819614,-0.7905026179880364,-0.8005628494075415,-0.5328460625129771,0.31029582191736194,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.3673642130296766,-0.13239803376923018
-0.6580411560595311,3.6216036862064906,1.2491211661146306,-0.28711090992377103,0.1410627017327806,1.8733797550340863,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-0.20091907097588563,2.3834963952230934,1.2491211661146306,-0.15598916711491848,-0.19861285475371637,1.8733797550340863,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-0.20091907097588563,0.7139061893309492,-0.8005628494075415,-0.11034390420918312,-0.15772089728969582,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-0.8104151844207462,-0.2541279948147697,-0.8005628494075415,-0.28827816579447296,0.3932881044795077,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-0.9627892127819614,0.17548846486074288,-0.8005628494075415,0.127487258626984,1.4934338021233131,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-1.2675372695043918,-0.7905026179880364,-0.8005628494075415,-0.9886316882156438,0.07791743074335353,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-0.8104151844207462,0.14425447323262908,1.2491211661146306,-0.28827816579447296,0.3932881044795077,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-0.9627892127819614,-0.7555235592970517,-0.8005628494075415,-0.3438617786850421,0.648904334770917,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,0.5634407543526359,-0.13239803376923018
-0.6580411560595311,-0.2541279948147697,-0.8005628494075415,-0.3017182833914126,0.1223680972836389,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-0.8104151844207462,1.1049700828196132,1.2491211661146306,0.48989241467349465,1.5551800603495496,1.8733797550340863,-0.4218806697526703,0.45299848149212685,0.8737090768134067,-0.13239803376923018
-0.6580411560595311,-0.1405617446829786,-0.8005628494075415,0.5010091372516084,1.149703479831637,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-1.298169180411989,-0.13239803376923018
-0.20091907097588563,-0.2541279948147697,-0.8005628494075415,0.5010091372516084,0.38996841317702197,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
1.0180731559138356,1.2264061173811527,-0.8005628494075415,1.412580388656942,0.05578615539344811,1.8733797550340863,-0.4218806697526703,0.45299848149212685,-1.298169180411989,-0.13239803376923018
-0.3532930993371008,0.17548846486074288,-0.8005628494075415,0.3009081308455596,0.3877552856420314,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.3673642130296766,-0.13239803376923018
-1.5722853262268222,1.650658168300141,1.2491211661146306,-1.233199584934148,0.8082495172902371,1.8733797550340863,-0.4218806697526703,0.45299848149212685,0.8737090768134067,-0.13239803376923018
-1.5722853262268222,-0.7555235592970517,1.2491211661146306,-0.7428409520135472,5.201197017869741,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-0.9627892127819614,1.1049700828196132,1.2491211661146306,-0.6995969011846844,0.011523604693636912,1.8733797550340863,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-1.5722853262268222,-0.7555235592970517,1.2491211661146306,-0.6833776029432164,5.7339078811796425,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-0.9627892127819614,1.1049700828196132,1.2491211661146306,-0.0854757958019425,1.1118618444329862,1.8733797550340863,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-0.5056671276983159,1.1049700828196132,1.2491211661146306,0.5580935076902229,0.8970720077023736,1.8733797550340863,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-1.7246593545880373,-0.1405617446829786,1.2491211661146306,-1.2109661397779203,1.007430995439387,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,0.5634407543526359,-0.13239803376923018
-1.5722853262268222,-0.7555235592970517,-0.8005628494075415,-0.6433462849394285,6.092534132587187,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-1.7246593545880373,-0.7555235592970517,-0.8005628494075415,-0.7667641390016482,4.986877747381255,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-1.1151632411431767,-0.43158134692948813,-0.8005628494075415,-0.3438617786850421,1.1568171040512496,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,0.8737090768134067,-0.13239803376923018
0.8656991275526205,-0.7817355283022576,-0.8005628494075415,-0.14376077227899328,-0.6797532900592955,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-1.1151632411431767,-0.7905026179880364,-0.8005628494075415,-0.45502900446618033,0.907840256364812,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-0.9627892127819614,1.650658168300141,1.2491211661146306,0.3889748071093774,1.9619484750257439,1.8733797550340863,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-0.9627892127819614,-0.7555235592970517,1.2491211661146306,0.16750745990819377,1.5651391342570071,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.057095890568905794,-0.13239803376923018
-0.5056671276983159,-0.7555235592970517,-0.8005628494075415,-0.5106126173567495,-0.29969745491441,-0.5337946016085802,2.3703385144103772,-2.2075129185998823,0.5634407543526359,-0.13239803376923018
-1.1151632411431767,-0.19348794245587983,-0.8005628494075415,-0.4038920806068567,1.0223696063005734,-0.5337946016085802,2.3703385144103772,-2.2075129185998823,-0.3673642130296766,-0.13239803376923018
-1.419911297865607,-1.0793177977673065,1.2491211661146306,-0.8663477398563918,1.3559985822003997,-0.5337946016085802,2.3703385144103772,-2.2075129185998823,-0.9879008579512182,-0.13239803376923018
-0.6580411560595311,-0.7555235592970517,1.2491211661146306,0.1786241824863076,0.7371132750941121,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-0.9627892127819614,0.17548846486074288,1.2491211661146306,-0.9219313527469609,-0.38683935160466315,-0.5337946016085802,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-1.5722853262268222,1.2264061173811527,1.2491211661146306,-1.3110166429809447,0.11111434376821193,1.8733797550340863,-0.4218806697526703,0.45299848149212685,-0.9879008579512182,-0.13239803376923018
-1.419911297865607,-0.1405617446829786,1.2491211661146306,-1.2865598533090943,-0.5262663863090682,-0.5337946016085802,2.3703385144103772,-2.2075129185998823,-0.9879008579512182,-0.13239803376923018
